IPq10,Jungle 2 Jungle,1977,0.9,UN
IRa4,The Great Impersonation,1942,0.9,AC20
IrC10,Sweet Rosie O'Grady,1943,0.9,TG16
IrC67,Curly Top,1935,0.8,MaN40
IrC81,That Night in Rio,1941,0.8,WLa38
IrP21,Tomorrow is Forever,1946,0.5,BVi12
IrR6,"Now, Voyager",1942,0.4,WlJ12
IrR16,Deception,1946,0.8,JdL10
ISt11,The Sign of the Ram,1948,0.8,IB21
ISt29,The Magnificent Seven,1960,0.8,AkK15
ISt31,Sergeants Three,1961,0.8,GSt8
IS2,A Kind of Loving,1962,0.4,KRz4
IS25,Pacific Heights,1990,0.7,AdL10
ISt24,Gunfight at the OK Corral,1957,0.5,C119
ISt24,Gunfight at the OK Corral,1957,0.2,IF98
IvR6,Ghostbusters,1986,0.3,GM210
IvR6,Ghostbusters,1986,0.4,GM238
IvR12,Ghostbusters II,1989,0.6,IvR6
IvR23,Father's Day,1996,0.9,Z9060
IvY10,The Blob,1958,0.2,IPa10
IWk3,Night and the City,1992,0.9,JD10
JnB70,La Poison,2000,0.9,SG54
JaH16,A Study in Terror,1965,0.7,H9
JaH22,Captain Nemo and the Underwater City,1969æ,0.7,LuH10
JAl20,Fantasia 2000,1999,0.7,WD103
JaS20,I'd Rather be Rich,1964,0.85,HKo13
JaS44,Double Indemnity,1973,0.95,BW4
JaS46,Airport 75,1974,0.8,HaB9
JAv15,Up Close and Personal,1996,0.8,FrP2
JbB10,Beck,1992,0.88,SRo32
JBC14,The Big Show,1960,0.8,JLM8
JBH10,The Bedford Incident,1965,0.4,EDm34
JBH10,The Bedford Incident,1965,0.2,StK7
JC10,Orph\'ee,1949,0.3,JC1
JC10,Orph\'ee,1949,0.3,ML2
JCa9,The Liquidator,1965,0. 3,TYg18
JCh10,Police Story,1985,0.8,PY4
JCn6,The Great Gatsby,1974,0.7,ElN15
JCw61,A Tale of Two Cities,1935,0.8,WmH10
JD8,The Naked City,1948,0.7,HHa28
JD25,A Dream of Passion,1978,0.8,JD16
JDB15,The Haunting of Hill House,1999,0.9,RWi29
JeC14,Diabolique,1996,0.9,HGC17
JDB10,Speed,1994,0.3,JaS46
JDr10,A Kiss Before Dying,1991,0.1,CTB10
JDr10,A Kiss Before Dying,1991,0.8,UN
JFe20,State Fair,1962,0.9,WLa29
JfB10,Rear Window,1998,0.9,H51
JFr8,Marquis de Sade: Justine,1968,0.7,PeB4
JfW5,Die Laughing,1980,0.75,H27
JGl10,The Exterminator,1980,0.95,MiW22
JGs6,A Man Named Gannon,1964,0.9,KV51
JHi7,The Spoilers,1955,0. 9,REn53
JHL12,Gun Crazy,1949,0.8,FL20
JHo24,Toy Tiger,1956,0.85,NT50
JHr10,That's Entertainment,1974,0.04,VM10
JHr10,That's Entertainment,1974,0.04,VM13
JHr10,That's Entertainment,1974,0.04,ChW4
JHr10,That's Entertainment,1974,0.04,RdR56
JHr10,That's Entertainment,1974,0.04,NT70
JHr10,That's Entertainment,1974,0.04,JqA10
JHr10,That's Entertainment,1974,0.04,RZL20
JHr10,That's Entertainment,1974,0.04,ChW12
JHr10,That's Entertainment,1974,0.04,RRw5
JHr10,That's Entertainment,1974,0.04,ChR13
JHr10,That's Entertainment,1974,0.04,RZL37
JHr10,That's Entertainment,1974,0.04,VM4
JHr10,That's Entertainment,1974,0.04,VF39
JHr10,That's Entertainment,1974,0.04,StD4
JHr10,That's Entertainment,1974,0.08,StD7
JHr10,That's Entertainment,1974,0.08,GSy10
JHr10,That's Entertainment,1974,0.04,BBe17
JHr10,That's Entertainment,1974,0.04,VF43
JHr10,That's Entertainment,1974,0.04,RTh27
JHr10,That's Entertainment,1974,0.04,RM16
JHr10,That's Entertainment,1974,0.04,LeK10
JHr10,That's Entertainment,1974,0.04,VM3
JiA1,Airplane!,1980,0.4,JaS46
JiA1,Airplane!,1980,0.3,HaB9
JiS10,The Rocky Horror Picture Show,1975,0.4,EGU1
JKp32,Unlawful Entry,1992,0.3,AdL10
JKp35,Bad Girls,1994,0.8,SaP4
JKt10,The Prince of Egypt,1998,0.8,CDM80
JlC11,Barton Fink,1991,0.3,StK15
JlC21,"O Brother, Where Art Thou",2000,0.5,APv11
JLG20,Pr\'enom Carmen,1966,0.5,CDM15
JLM5,Escape,1948,0.9,BDn2
JLM17,Cleopatra,1962,0.9,CDM59
JLo4,M,1951,0.9,FL16
JLT19,Cape Fear,1962,0.2,HH12
JLT21,Return from the Ashes,1962,0.5,HCP28
JLT25,Caboblanco,1980,0.8,C127
JLT29,Huckleberry Finn,1974,0.9,C171
JLT50,King Solomon's Mines,1985,0.9,CoB6
JMB1,Breathless,1983,0.9,JLG1
JTh10,The Venetian Affair,1967,0.8,JSg5
JTM10,Battle Beyond the Stars,1980,0.7,AkK15
JTM10,Battle Beyond the Stars,1980,0.2,ISt29
JMu1,Dillinger,1973,0. 6,MxN10
JmF10,Reckless,1984,0.4,NR11
JmF10,Reckless,1984,0.4,MCh1
JN2,Singapore Woman,1941,0.9,AEG41
JN16,Lure of The Wilderness,1952,0.9,JR15
JN20,How to Marry a Millionaire,1953,0.5,DaB30
JN20,How to Marry A Millionaire,1953,0.4,WAS100
JN21,Three Coins in the Fountain,1954,0.4,JN20
JN23,Daddy Longlegs,1955,0.8,ASa31
JN25,The Rains of Ranchipur,1955,0.9,CBw36
JN31,The Pleasure Seekers,1964,0.95,JN21
JnD33,Notre Dame de Paris,1956,0.6,WlD36
JNi24,Wolf,1994,0.7,GWg16
JnL10,Nuns on the Run,1990,0.6,StD61
JnL13,The Distinguished Gentleman,1993,0.8,FC29
JNm40,"Tarzan, The Ape Man",1959,0.9,WvD43
JNs109,Bull in a China Shop,1958,0.8,FC34
JNs410,Summer Magic,1963,0.9,RVL25
JlC10,Miller's Crossing,1990,0.2,RdR32
JLG16,Pierrot le Fou,1965,0.3,NR10
JLp1,Impromptu,1991,0. 3,JR70
JoA13,Somersby,1993,0.8,DaV1
JoA15,Copy Cat,1995,0.8,UN
JoD5,Hollywood Boulevard,1976,0.2,RCoxx
JoD5,Hollywood Boulevard,1976,0.2,RCo37
JoF1,Little Man Tate,1991,0.3,LMa8
JoF1,Little Man Tate,1991,0.2,MS21
JoL7,Fanny,1960,0.9,MAl2
JoS1,Cousins,1989,0.9,JCT1
JoS13,Dying Young,1991,0.7,ArH208
JoW15,Cry Baby,1990,0.4,JoW10
JPM10,Bob Le Flambeur,1955,0.5,IH14
JqD1,Lola,1960,0.5,S9
JqD7,The Pied Piper,1971,0.8,BrW16
JqR55,Divertimento,1993,0.95,JqR50
JqT3,I Walked with a Zombie,1943,0.6,RoS15
JqT14,Curse of the Demon,1957,0.3,H31
JR35,Madame Bovary,1934,0.8,Z3210
JRu5,Sleeping With the Enemy,1991,0.25,JRu2
JRu5,Sleeping With the Enemy,1991,0.25,GyM20
JSb3,Puzzle of a Downfall Child,1970,0.1,WWn35
JSg20,Goldengirl,1979,0.5,LlB95
JSo10,Alone in the Dark,1982,0.4,H42
JSv15,Kolya,1997,0.7,RBe3
JSz4,Somewhere in Time,1980,0.7,RWB25
JTl9,Hurricane,1979,0.9,IF83
JuD3,Poil de Carotte,1932,0.99,JuD2
JuD8,Pepe le Moko,1937,0.4,HH12
JuD12,Lydia,1941,0.9,JuD9
JuD16,Anna Karenina,1947,0.9,CBw29
JuJ10,Lady Chatterley's Lover,1955,0.6,MAl13
JW2,Frankenstein,1931,0. 5,PW4
JW11,Show Boat,1936,0.9,HPo10
JW16,Port of Seven Seas,1938,0.1,AK50
JWe12,Dragnet,1954,0.9,JWe1
JWH10,Beau Hunks,1931,0.5,HBn10
JWR9,Ace of Aces,1935,0.3,HHu1
JZu10,Ghost,1990,0.4,FC35
KaA10,Shadow of a Doubt,1991,0.95,H38
KBi5,Interlude,1968,0.8,GrR3
KBr18,Hamlet,1996,0.8,LOl2
KCo25,An Arabian Adventure,1979,0.8,MP4
KeA19,Three Men in a Boat,1956,0.9,GCt50
KeA23,Swiss Family Robinson,1960,0.8,ELu30
KeA34,Those Daring Young Men in Their Jaunty Jalopies,1969,0.5,KeA31
KeA34,Those Daring Young Men in Their Jaunty Jalopies,1969,0.5,BE12
KeA36,Call of the Wild,1972,0.9,W66
KeA38,Fifth Musketeer,1978,0.5,RDL12
KeC1,Dances with Wolves,1990,0.4,DeD50
KFi10,Airplane II: The Sequel,1982,0.2,StK8
KFi10,Airplane II: The Sequel,1982,0.01,CR18
KFr10,Mad Love,1935,0.95,RW30
KKo36,My Man Godfrey,1957,0.9,GLC12
KKw10,The Beautician and the Beast,1996,0.6,WLa42
KrD10,Scalawag,1973,0.9,IHk10
KuN12,Island of Lost Men,1939,0.8,StW7
KuN42,Tarzan and the She-Devil,1953,0. 3,FBu8
KuN46,Rummelplatz der Liebe,1954,0.99,KuN45
KV40,Stella Dallas,1936,0.95,HK25
EAB8,Between Two Worlds,1944,0.8,RM8
KV60,Ruby Gentry,1952,0.7,KV56
KV67,A Farewell to Arms,1957,0.9,FB27
LaK1,Body Heat,1982,0.8,BW4
LaK2,The Big Chill,1983,0.7,JSy10
LaK15,Grand Canyon,1991,0.6,PS3
LaK18,Wyatt Earp,1994,0.4,ISt24
LaK18,Wyatt Earp,1994,0.2,IF98
LaK18,Wyatt Earp,1994,0.1,HHa54
LaK18,Wyatt Earp,1994,0.1,IF112
LAl4,The Unseen,1945,0.3,GC26
LAl4,The Unseen,1945,0.3,LAl2
LB12,Wuthering Heights,1952,0.8,WW45
LB26,Le Journal d'une Femme de Chambre,1964,0.9,JR81
LB30,La Voie Lact\'ee,1968,0.4,PeB4
LBn10,"Zontar, The Thing from Venus",1966,0.9,RCo4
LBu1,Alice In Wonderland,1951,0.7,NML4
LCh2,Black Caesar,1973,0.5,MLR4
LeJ10,Lady for a Night,1939,0.5,VF44
LeK10,Small Town Girl,1952,0.8,W70
LeN8,Three Men and A Baby,1987,0.95,CSe10
LgC30,La Boheme,1988,0.9,PLS10
LiA20,If ...,1968,0.5,JVi10
LiB1,Madame X,1929,0.9,FLl10
LlB21,Moby Dick,1930,0.7,MlW5
LlB50,The Goldiggers of 1937,1937,0. 5,BBe1
LlB64,Invisible Stripes,1939,0. 8,C115
LlB100,The French Line,1954,0.7,WAS80
LiW8,All Screwed Up,1974,0.3,RC10
LM9,All Quiet on the Western Front,1930,0.5,GP11
LM11,Rain,1932,0.8,RaW24
LM32,Les Mis\'erables,1952,0.8,RcF10
LM38,Mutiny on the Bounty,1962,0.8,FLl13
LMa4,Zazie dans le Metro,1961,0.6,LMa3
LMa4,Zazie dans le Metro,1961,0.2,FF7
LMC16,Love Affair,1939,0.5,TG8
LMC19,The Bells of St.~Mary's,1945,0.5,LMC18
LMC23,An Affair to Remember,1957,0.8,LMC16
LMf10,Flubber,1997,0.9,RoS85
LoK30,The Way of All Flesh,1940,0.9,VF23
LPh4,The Red Badge of Courage,1977,0.9,IH15
LRF10,Manhandled,1949,0.8,ADw27
LRF20,Tropic Zone,1953,0.8,REn50
LSh1,Charlie Chan at the Wax Museum,1940,0.5,C91
LuB20,Pygmalion,1937,0.8,xEn10
LuM13,Born Yesterday,1993,0.9,GC33
LuM16,When a Man Loves a Woman,1994,0.8,BE8
LuV50,The Leopard,1963,0. 3,JR70
MA6,The Passenger,1975,0.3,H69
MaB10,Blood and Black Lace,1964,0.5,FM3
MAD10,Paradise,1991,0.9,UN
MB2,The Twelve Chairs,1970,0.4,MBa27
MB2,The Twelve Chairs,1970,0.4,RWa80
MB4,Young Frankenstein,1974,0.3,JW2
MB4,Young Frankenstein,1974,0.3,WA4
MB15,When Things were Rotten,1985,0.7,C112
MBe10,Devil in the Flesh,1987,0.9,CAL15
MBo10,Ultimi Giorni di Pompeii,1960,0.9,MCC12
MBr25,Meet Joe Black,1998,0.9,ML2
MC11,Th\`eres\'e R\'aquin,1953,0.6,TG30
MCC12,The Last Days of Pompeii,1935,0.8,CGl50
MCi10,Desperate Hours,1989,0.9,WW68
MCJ10,Memphis Belle,1990,0.7,WW60
MCJ12,Doc Hollywood,1991,0.1,CBm10
MCJ18,The Jackal,1997,0.9,FZ19
McR50,Woman to Woman,1946,0.9,H3
MCy5,Electra,1962,0.7,MCy2
MdO115,Vale Abrao,1992,0.9,JR35
MDy10,Jeanne and the Perfect Guy,1999,0.5,JqD4
ME180,The Lodger,1932,0.8,H9
MFi16,The Browning Version,1994,0.8,HbR1
MHo10,Flash Gordon,1980,0.98,FkS10
MiC20,Looker,1981,0.5,BFo12
MiG19,"Move Over, Darling",1963,0.9,GaK5
MiJ12,Clean Slate,1994,0.8,HaR18
MiJ15,Volcano,1997,0.8,RDo36
MiT3,Mister Quilp,1975,0. 9,ThB70
MiW22,Death Wish,1974,0.8,PhK50
MiW30,The Big Sleep,1978,0.95,HH28
MiW43,Wicked Lady,1983,0.9,LAr4
MiJ12,Clean Slate,1994,0.15,H27
MLi10,Flesh Gordon,1974,0.9,FkS10
MLR14,Gold Diggers of 1933,1933,0.8,RdR10
MLR22,Waterloo Bridge,1940,0.9,JW1
MLR30,Without Reservations,1946,0.5,FC25
MLR31,Desire Me,1947,0.5,HWx45
MLR32,Little Women,1949,0.99,GC12
MLR35,Quo Vadis,1951,0.7,CDM56
MLR40,Lovely To Look At,1952,0.9,WAS83
MLR42,Rose-Marie,1954,0.9,WvD58
MM20,The Keep,1983,0.8,SP25
MM30,The Last of the Mohicans,1992,0.9,GBS92
MMG10,Werewolf of Washington,1973,0.8,StW10
MMy10,Austin Powers: The Spy Who Shagged Me,1999,0.2,GH12
MMy10,Austin Powers: The Spy Who Shagged Me,1999,0.2,LGt31
MN11,Heartburn,1986,0.7,AJP3
MN27,The Birdcage,1996,0.9,EMo20
MNi10,The Icycle Thief,1987,0.4,JuD20
MkP1,Afraid of the Dark,1992,0.2,RoP2
MkP1,Afraid of the Dark,1992,0.2,CR17
MkP1,Afraid of the Dark,1992,0.2,MP35
MP18,The Elusive Pimpernel,1951,0.9,HY1
MR7,The Outrage,1961,0.99,AkK12
MR25,Back Roads,1980,0.9,FC25
MRP43,New Jack City,1991,0.6,MVP20
MRP43,New Jack City,1991,0.4,BdP16
MRs10,The Prize,1963,0.3,H69
MRy21,Intersection,1994,0. 9,ClS22
MS26,Cape Fear,1991,0.9,JLT19
MS30,Casino,1996,0.8,NNo3
MSa8,Follow the Fleet,1936,0.7,LuR10
MSz10,Which Way is Up?,1977,0.8,LiW6
MtC15,The Mask of Zorro,1998,0.8,RM12
MuB5,The Beachcomber,1954,0.9,EP1
MVP43,New Jack City,1991,0.3,MVP20
MVP43,New Jack City,1991,0.3,BdP16
MxS12,Nightmare,1956,0.95,MxS5
NeJ12,The Company of Wolves,1984,0.4,GWg16
NeJ15,We're No Angels,1989,0.8,C160
NF27,The Sign of Zorro,1960,0.8,RM12
NiM5,Time After Time,1979,0.6,H9
NiM5,Time After Time,1979,0.3,GPl10
NMe10,The Parent Trap,1998,0.9,DvS3
NML21,The Kid from Brooklyn,1946,0.9,LMC13
NNo3,Las Vegas Lady,1976,0.8,AII3
NNo11,Roman Holiday,1987,0.9,WW67
NoE3,Sleepless in Seattle,1993,0.5,LMC23
NoE5,The Women,1995,0.9,GC19
NoE8,You Got Mail,1998,0.8,EL65
NoL45,The Monkey's Paw,1948,0.9,WR60
NOs8,Shinjuku Dorobo Nikki,1966,0.5,JG15
NSm10,Calling All Husbands,1940,0.5,UN
NSm10,Calling All Husbands,1940,0.4,UN
NT40,Mrs.~Wiggs of the Cabbage Patch,1935,0.9,HuF8
NT55,The Adventures of Tom Sawyer,1938,0.7,ICr5
NT70,Broadway Melody of 1940,1940,0.5,RdR56
NT110,Living it Up,1954,0.9,W74
NT120,Bundle of Joy,1957,0.9,GaK4
NuJ3,How to Be Very Very Popular,1955,0.8,ElN5
NyA10,Dom Ne Peske,1991,0.4,LB25
OlA14,Irma Vep,1997,0.5,LFl30
OlH1,Tentacles,1977,0.8,SS6
OlS25,U-Turn,1997,0.8,IDa14
OlS23,Nixon,1995,0.7,AJP3
OP8,Laura,1944,0.5,GaK5
OP10,A Royal Scandal,1945,0.95,EL44
OP17,Whirlpool,1950,0.4,H42
OP24,Carmen Jones,1954,0.8,CDM15
OP28,Saint Joan,1957,0.7,VF48
Opa2,An Ideal Husband,1999,0.8,AK96
Opa2,An Ideal Husband,1999,0.1,AA29
OW1,Citizen Kane,1940,0.3,WKH10
OW2,The Magnificent Ambersons,1942,0.8,UN
PaH118,The Landlady,1961,0. 5,H73
PAl21,All About My Mother,1999,0.5,JLM9
PaM10,Orient Express,1934,0.5,EG11
PBa3,Death Race 2000,1975,0.5,RCo47
PBm2,Men Don't Leave,1989,0.9, Z8220
PBo5,"What's Up, Doc?",1972,0.7,HH21
PCo11,And Then There Were None,1974,0.8,RC19
PCo12,The Spiral Staircase,1975,0.92,RSi23
PCr8,The Hound of the Baskervilles,1972,0.8,TFi10
PCz15,Catherine the Great,1933,0.8,S15
PCz30,Dreaming Lips,1937,0. 95,PCz10
PdB3,Cartouche,1961,0.8,ChJ30
PdB6,That Man from Rio,1964,0.5>,TYg18
PDu3,The House That Dripped Blood,1971,0.2,RSt344
PeG5,Becket,1964,0. 8,GHo10
PeG6,Hotel Paradiso,1966,0.7,EG11
PGr16,Prospero's Books,1991,0.5,PMa8
Phk40,Kid Galahad,1962,0.9,C109
PhN17,Sliver,1993,0.8,H51
PhN22,The Bone Collector,1999,0.8,H51
PHt13,Gulliver's Travels,1976,0.5,DFl10
PHw10,Bill and Ted's Bogus Journey,1991,0.4,InB17
PHy15,Running Scared,1986,0.5,WHl10
PHz10,The Harder They Come,1973,0.2,SeC10
PK5,The Invasion of the Body Snatchers,1978,0.8,DS13
PK6,The Wanderers,1980,0.7,GgL2
PLe10,Monsieur Hire,1990,0. 4,KrK10
PlL2,The Cat and the Canary,1927,0.6,AEG25
PLS10,Mimi,1935,0.8,KV24
PM2,Alex in Wonderland,1970,0.8,FF9
PM10,Down and Out in Beverly Hills,1986,0.7,JR25
PM11,Moon Over Parador,1988,0.8,RFl40
PMo15,Heat,1972,0.7,BW8
PMo17,Women in Revolt,1972,0.7,GC12
PMo24,The Hound of the Baskervilles,1977,0.8,TFi10
PNe4,The Glass Menagerie,1987,0. 9,IrR20
PnM10,Awakenings,1990,0.25,RNe10
PnM10,Awakenings,1990,0.25,MF5
PnM10,Awakenings,1990,0.25,BLe6
PnM12,A League of their Own,1992,0.8,MWl10
PS4,The Lady Eve,1941,0. 5,TG8
PSc12,American Gigolo,1979,0.6,IS6
PSc20,Cat People,1982,0.8,JqT2
PSe10,Naked Gub 33 1/3: The Final Insult,1994,0.3,BdP21
PTa50,"Good Morning, Babylon",1987,0.2,DWG52
PtF10,Hercules,1959,0.7, PFo10
PtP10,Wrongfully Accused,1998,0.8,ADv17
PUs4,Romanoff and Juliet,1961,0.8,GC15
PWr8,Witness,1985,0. 3,TTz9
PWr14,Green Card,1989,0.2,H27
QTa1,Reservoir Dogs,1992,0.4,IH14
QTa1,Reservoir Dogs,1992,0.4,JlC4
RaK7,The Blue Lagoon,1981,0.9,FLd18
RAl71,Thieves Like Us,1973,0. 8,NR1
RAl74,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson",1976,0.7,GSt3
RAl90,Vincent and Theo,1990,0.4,VM19
RAC20,Battlestar Galactica,1978,0.7,GgL3
RaT22,A Tale of Two Cities,1957,0.8,WmH10
RaT26,The Thirty-nine Steps,1959,0.9,H27
RaT30,A Pair of Briefs,1961,0.8,GC30
RaW20,The Loves of Carmen,1927,0.8,CDM15
RaW61,They Drive by Night,1940,0.7,AM15
RaW63,They Died With Their Boots On,1941,0.8,ThI20
RaW64,The Strawberry Blonde,1941,0.9,StR5
RaW65,Manpower,1941,0.9,HH13
RaW65,Colorado Territory,1949,0.9,RaW62
RaW73,One Sunday Afternoon,1949,0.9,StR5
RaW85,Band of Angels,1957,0. 7,VF44
RbC20,The Pack,1977,0.8,H79
RBi10,Vampire's Kiss,1989,0.4,GRo12
RbR14,A Few Good Men,1992,0.8,EDm34
RbR22,The Story of Us,2000,0.6,DMa15
RBS10,That Wonderful Urge,1948,0.9,IrC10
RbM1,Murder by Death,1976,0. 3,IH1
RbM1,Murder by Death,1976,0. 3,WvD51
RC10,A nous la Libert\'e,1931,0.2,CC43
RC21,La Beaut\'e du Diable,1949,0.8,FM6
RcF10,Les Mis\'erables,1946,0.8,RyB12
RCm10,Macon County Line,1973,0.7,DHo1
RCo15,"I, Mobster",1958,0. 5,RCo14
RCo35,Tower of London,1962,0.9,RVL30
RCo45,The St.~Valentine's Day Massacre,1967,0.7,HB85
RCo47,Bloody Mama,1970,0.8,BiK10
RCu12,Missile to the Moon,1959,0.9,AtH10
RCv10,Une Histoire d'Amour,1951,0.85,MOp4
RD4,The Omen,1976,0.5,WFr6
RDa5,Two-Way Stretch,1960,0.8,VrM42
RDa10,She,1965,0.9,IrP3
RDL10,The Three Musketeers,1973,0.8,GSy7
RDL12,The Four Musketeers,1975,0.5,RDL10
RDL15,Robin and Marian,1976,0.8,GDo23
RDL24,Finders Keepers,1984,0.3,BsK23
RDL24,Finders Keepers,1984,0.3,PS8
RdM8,The Dark Past,1948,0.9,ChV2
RDo20,No Way Out,1987,0.8,IFa25
RdR10,Gold Diggers of Broadway,1929,0.9,Z2310
RdR14,Terror,1928,0.9,PlL2
RdR53,Broadway Melody of 1936,1936,0.5,HB80
RdR56,Broadway Melody of 1938,1938,0.5,RdR53
RdR63,The Chocolate Soldier,1941,0.8,SFr43
RdR76,Stop! You're Killing Me,1952,0.9,LlB57
RdR90,Why Must I Die?,1960,0.8,RWi24
RDW7,Caribbean Mystery,1954,0.9,LoK3
RDo32,The Getaway,1994,0.9,SaP11
ReC5,Romeo and Juliet,1953,0.9,GC15
REn32,Slim,1937,0.9.6,HH13
REn40,Gold Diggers in Paris,1938,0.8,MLR14
REn45,Angels Wash Their Faces,1939,0.6,C115
REn50,Law of the Tropics,1941,0.45,MLR17
REn60,Man Alive,1945,0.5,BVi12
REp18,The Celluloid Closet:,1996,0.8,Z8110
RFu10,Wuthering Heights,1970,0.9,WW45
RHa4,Kind Hearts and Coronets,1949,0.2,SG30
RHf20,"I, The Jury",1982,0.9,HEs10
RHk10,Dead On,1993,0. 85,H48
RHn10,The Vampire of Dusseldorf,1964,0.9,JLo4
RHo27,The Paper,1994,0.5,HH23
RHo27,The Paper,1994,0.4,W74
RHo34,EDtv,1999,0.9,Z9080
RHr8,Road House,1999,0.9,JN9
RHu10,Lost Horizon,1972,0.9,FC27
RHv5,Critters,1986,0.6,JoD13
RiB28,Mrs.~Winterbourne,1996,0.8,ML30
RiF22,Barrabas,1962,0. 2,ASj30
RiF39,Crossed Swords,1978,0.9,WmK18
RiF48,Tough Enough,1983,0.8,IAv10
RiQ23,Paris When it Sizzles,1964,0.9,JuD20
RiQ35,The Prisoner of Zenda,1979,0.6,ICr27
RJR10,Zapped,1982,0.7,KeS10
RkM10,D.O.A.,1988,0.8,RdM10
RlE20, Independence Day,1996,0.8,ByH13
RLl13,Dazed and Confused,1993,0.5,GgL2
RM3,Dr.~Jekyll and Mr.~Hyde,1932,0.8,JSR30
RM5,Song of Songs,1933,0.9,SoS
RM12,The Mark of Zorro,1940,0.9,FrN3
RM13,Blood and Sand,1941,0. 9,FrN5
RM15,Summer Holiday,1957,0.9,CBw30
RM16,Silk Stockings,1957,0.8,EL64
RMe12,The Cat and the Canary,1978,0.9,ElN8
RMp13,Night Plane from Chungking,1942,0.8,S13
RMp15,Mrs.~Wiggs of the Cabbage Patch,1942,0. 9,NT40
RMu20,Kiss Me Goodbye,1983,0.4,DL3
RMu20,Kiss Me Goodbye,1983,0.4,BBa1
RMw3,The Phantom of the Opera,1983,0.9,TFi20
RoA25,"Hush Hush, Sweet Charlotte",1964,0. 6,RoA23
RoA41,Grissom Gang,1971,0.8,SIC10
RoL10,Anything Goes,1956,0.85,LM15
RoP4,The Fearles Vampire Killers,1967,0. 5,FM3
RoP6,Macbeth,1971,0.6,OW6
RoP9,Le Locataire,1976,0.5,RoP2
RoP20,Bitter Moon,1994,0.5,H22
RoS13,Back Street,1941,0.9,JMS20
RoS112,The Shaggy DA,1976,0.8,RoS68
RoV5,Blood and Roses,1964,0.5,FM3
RoV7,La Ronde,1964,0.9,MOp19
RoV12,Don Juan,1973,0.6,VSh23
RRo20,General della Rovere,1959,0.4,RRo1
RrS10,Gentlemen Prefer Brunettes,1955,0.7,HH34
RRw5,Hit the Deck,1955,0.9,MSa8
RRw7,These Wilder Years,1956,0.8,ESl10
RS3,Blade Runner,1981,0.2,MP19
RS30,Gladiator,1999,0.6,AnM40
RSa5,Vanishing Point,1971,0.7,DHo1
RSi40,Criss Cross,1948,0.1,BW4
RSpB5,Jack the Ripper,1959,0.8,H9
RSt446,"The Monkey's Paw, A Retelling",1965,0.8,NoL45
RSv10,Lifepod,1993,0.85,H39
RtB12,The Trial of Joan of Arc,1962,0.8,OP28
RtB43,L'Argent,1983,0.3,RtB10
RTh6,Huckleberry Finn,1939,0. 8,NT23
RTh35,The Prisoner of Zenda,1952,0.99,ICr27
RTh35,The Prisoner of Zenda,1952,0.99,ICr27
RTh42,The Student Prince,1954,0. 7,EL48
RTr10,Go Fish,1994,0.5,DDe10
RuJ8,The Cat Creeps,1930,0.8,PlL2
RuM30,Faster Pussycat! Kill! Kill!,1965,0.3,LM17
RVL14,The Three Musketeers,1935,0.8,FrN4
RVL10,The Count of Monte Cristo,1934,0.8,ESP15
RVL34,The Bridge of San Luis Rey,1944,0.8,ChB5
RWa10,The Shopworn Angel,1928,0.9,GMf40
RWa50,Young at Heart,1938,0. 9,C113
RWB25,I'll Never Forget You,1951,0.9,FLl12
RWF24,Despair,1978,0.3,StK6
RWF24,Despair,1978,0.3,RoP2
RWi1,Mademoiselle Fifi,1944,0.8,MhR1
RWi4,A Game of Death,1945,0.9,IrP1
RWf15,Love from a Stranger,1947,0.9,RVL16
RWi28,West Side Story,1961,0.7,GC15
RWs10,Hambone and Hillie,1984,0.7,FWx10
RxI10,Prisoner of Zenda,1922,0.9,ESP16
RyB12,Les Mis\'erables,1935,0.9,FLl1
RyB17,The Garden of Allah,1936,0.9,RxI40
RyB18,The Three Godfathers,1936,0.6,Ww12
RyK12,School for Sex,1967,0.95,RyK10
RZe3,Romancing the Stone,1984,0.6,SS8
RZe20,Contact,1997,0.4,SS7
RZe20,Contact,1997,0.3,StK8
RZe20,Contact,1997,0.2,RHo29
RZe20,Contact,1997,0.1,JoD15
RZL24,The Girl of the Golden West,1938,0.9,ECa62
RZL25,New Moon,1940,0.9,ECa64
RZL31,Weekend at the Waldorf,1945,0.9,EG11
RZL37,In the Good Old Summertime,1949,0.8,EL65
S15,The Scarlet Empress,1934,0.8,EL44
SaP4,The Wild Bunch,1969,0.6,AkK14
SaP40,The Getaway,1993,0.9,SaP11
SCs10,The Student Prince,2000,0.5,MiG30
SCs10,The Student Prince,2000,0.1,C127
SDr1,Love at First Bite,1979,0.9,EMo17
SeL20,A Fistful of Dollars,1964,0.8,AkK15
ShM15,Tidal Wave,1975,0.99,ShM5
SHo2,Taste of Fear,1961,0.8,HGC17
SHp10,Blown Away,1994,0.6,MS26
SKa10,Elizabeth,1998,0.7,GSc10
SL3,That Kind of Woman,1959,0.85,RWa10
SL15,The Appointment,1969,0.3,LB14
SL21,Murder on the Orient Express,1974,0.4,WaF15
SL28,Death Trap,1982,0. 7,JLM20
SL56,Guilty as Sin,1993,0.9,RMq10
SLa14,The Hound of the Baskervilles,1939,0.8,ME100
SLa30,Sorrowful Jones,1949,0.8,ALH8
SL62,Gloria,1999,0.8,ICs10
SFr50,The Dark Angel,1935,0.9,GF60
SpK10,Maximum Overdrive,1986,0. 8,JT5
SPo8,Hanky Panky,1982,0.4,H61
