AA14,French Without Tears,Asquith,R,
AA16,Quiet Wedding,Asquith,R,
AA20,The Demi-Paradise,Asquith,R,
AA23,Fanny by Gaslight,A.Asquith,R,
AA24,The Way to the Stars,Asquith,R,
AA26,The Winslow Boy,Asquith,R,
AA28,The Browning Version,Asquith,R,
AA29,The Importance of Being Earnest,Asquith,R,
AA35,Orders to Kill,Asquith,R,
AA37,Libel,Asquith,R,
AA38,The Millionairess,Asquith,R,
AA41,The VIPs,Asquith,R,
FeF12,The Deluge,Feist,R,
FeF8,George White's Scandals,Feist,R,
FeF80,The Big Trees,Feist,R,
FeF85,Donovan's Brain,Feist,R,
GRv10,Figaro,Ravel,R,
GzB1,Number Seventeen,Bolvary,R,
HLa30,Dante's Inferno,Lachman,R,
HLa35,Charlie Chan at the Circus,Lachman,R,
HLa40,Our Relations,Lachman,R,
HLa50,They Came by Night,Lachman,R,
HLaD55,Murder over New York,Lachman,R,
HLa60,Dead Men Tell,Lachman,R,
HLa65,Charlie Chan in Rio,Lachman,R,
HLa70,The Loves of Edgar Allen Poe,Lachman,R,
HLa75,Castle in the Desert,Lachman,R,
HLg1,The Chaser,Langdon,R,
HMR10,Tarzan the Tiger,McRae,R,
IvM10,Day Dreams,Montagu,R,
LB1,Un Chien Andalou,Bunuel,R,
LB1,Un Chien Andalou,Salvador Dali,N,
LB2,L'\^age d'Or,Bunuel,R,
LB6,Los Olvidados,Bunuel,R,
LB9,El grand cavalcodos,Bunuel,R,
LB12,Wuthering Heights,Bunuel,R,
LB13,The Adventures of Robinson Crusoe,Bu\~nuel,R,
LB14,El,Bunuel,R,
LB18,Los Ambiciosas,Bunuel,R,
LB19,Nazarin,Bunuel,R,
LB24,Viridiana,Bunuel,R,
LB25,El Angel Exterminador,Bunuel,R,
LB26,Le Journal d'une Femme de Chambre,Bunuel,R,
LB27,Simon of the Desert,Bunuel,R,
LB28,Belle du Jour,Bunuel,R,
LB30,La Voie Lact\'ee,Bunuel,R,
LB32,Tristana,Bunuel,R,
LB33,The Discreet Charm of the Bourgeousie,Bunuel,R,
LB34,Le Fantome de la Liberte,Bunuel,R,
LB35.,Cet obscur objet du d\'esir,Bunuel,R,
LeJ2,The Price of Fear,Jason,R,
LeJ4,Wolves of the City,Jason,R,
LeJ6,High Gear,Jason,R,
LeJ8,The Mad Miss Minton,Jason,R,
LeJ10,Lady for a Night,Jason,R,
LeJ11,Model Wife,Jason,R,
LeJ12,Three Girls About Town,Jason,R,
LeJ16,Nine Girls,Jason,R,
LeJ20,Out of the Blue,Jason,R,
LeJ26,Okinawa,Jason,R,
LeL20,Die Letzte Chance,Lindtberg,R,
LeL25,Swiss Tour,Lindtberg,R,
LeL30,Die Vier Im Jeep,Lindtberg,R,
LeL35,Unser Dorf,Lindtberg,R,
LeL38,Daughter of the Storm,Lindtberg,R,
LuH8,Rose-Marie,Hubbard,R,
LuH10,Mysterious Island,Hubbard,R,
MKv10,Their Kingdom,Kalatozov,R,
MKv15,Salt for Sventia,Kalatozov,R,
MKv20,A Nail in a Boat,Kalatozov,R,
MKv30,The Conspiracy of the Doomed,Kalatozov,R,
MKv35,The Cranes are Flying,Kalatozov,R,
MKv40,The Unsent Letter,Kalatozov,R,
MKv45,I am Cuba,Kalatozov,R,
MKv50,The Red Tent,Kalatozov,R,
NT10,Lucky Boy,Taurog,R,
NT20,Skippy,Taurog,R,
NT30,Huckleberry Finn,Taurog,R,
NT31,The Phantom President,Taurog,R,
NT32,The Way to Love,Taurog,R,
NT36,We're Not Dressing,Taurog,R,
NT40,Mrs.~Wiggs of the Cabbage Patch,Taurog,R,
NT44,The Big Broadcast of 1936,Taurog,R,
NT45,Strike Me Pink,Taurog,R,
NT50,Mad About Music,Taurog,R,
NT55,The Adventures of Tom Sawyer,Taurog,R,
NT60,Boys' Town,Taurog,R,
NT70,Broadway Melody of 1940,Taurog,R,
NT75,Young Tom Edison,Taurog,R,
NT80,A Yank at Eton,Taurog,R,
NT85,Girl Crazy,Taurog,R,
NT90,The Hoodlum Saint,Taurog,R,
NT92,The Beginning or the End,Taurog,R,
NT94,Big City,Taurog,R,
NT95,The Bride Goes Wild,Taurog,R,
NT100,Please Believe Me,Taurog,R,
NT105,Room for one More,Taurog,R,
NT110,Living it Up,Taurog,R,
NT115,The Birds and the Bees,Taurog,R,
NT120,Bundle of Joy,Taurog,R,
NT121,The Fuzzy Pink Nightgown,Taurog,R,
NT125,Don't Give Up the Ship,Taurog,R,
NT127,Blue Hawaii,Taurog,R,
NT128,Girls! Girls! Girls!,Taurog,R,
NT130,Palm Springs Weekend,Taurog,R,
NT135,Tickle Me,Taurog,R,
NT140,Sergeant Deadhead,Taurog,R,
NT145,Speedway,Taurog,R,
RTh3,Tarzan Escapes,R.Thorpe,R,
RTh3,Tarzan Escapes,Farrow,N,
RTh4,Three Loves has Nancy,R.Thorpe,R,
RTh5,Tarzan Finds a Son,R.Thorpe,R,
RTh6,Huckleberry Finn,R.Thorpe,R,
RTh7,The Earl of Chicago,R.Thorpe,R,
RTh8,Wyoming,R.Thorpe,R,
RTh9,Tarzan's Secret Treasure,R.Thorpe,R,
RTh10,Tarzan's New York Adventure,R.Thorpe,R,
RTh11,White Cargo,R.Thorpe,R,
RTh12,Above Suspicion,R.Thorpe,R,
RTh15,The Thin Man Goes Home,R.Thorpe,R,
RTh23,A Date With Judy,R.Thorpe,R,
RTh25,The Sun Comes Up,F.M.Wilcox,R,
RTh26,Challenge to Lassie,F.M.Wilcox,R,
RTh27,Three Little Words,R.Thorpe,R,
RTh30,The Great Caruso,R.Thorpe,R,
RTh32,Ivanhoe,R.Thorpe,R,
RTh35,The Prisoner of Zenda,R.Thorpe,R,
RTh37,Ivanhoe,R.Thorpe,R,
RTh40,Knights of the Round Table,R.Thorpe,R,
RTh42,The Student Prince,R.Thorpe,R,
RTh52,The Venetian Affair,R.Thorpe,R,
RTh53,The Prodigal Son,R.Thorpe,R,
RTh58,Jailhouse Rock,R.Thorpe,R,
TG8,One Way Passage,Garnett,R,
TG11,China Seas,Garnett,R,
TG15,Stand-In,Garnett,R,
TG16,Love is News,Garnett,R,
TG17,The Slave Ship,Garnett,R,
TG19,Eternally Yours,Garnett,R,
TG20,Trade Winds,Garnett,R,
TG21,Seven Sinners,Garnett,R,
TG22,Cheers for Miss Bishop,Garnett,R,
TG27,Mrs.~Parkinton,Garnett,R,
TG30,The Postman Always Rings Twice,Garnett,R,
TG32,A Connecticut Yankee in King Arthur's Court,Garnett,R,
TG39,The Black Knight,Garnett,R,
TG42,The Delta Factor,Garnett,R,
WaF10,The Ghost Train,W.Forde,R,
WaF15,Rome Express,W.Forde,R,
WaF20,Chu Chin Chow,W.Forde,R,
WaF25,Bulldog Jack,W.Forde,R,
WaF35,Saloon Bar,W.Forde,R,
WaF40,The Ghost Train,W.Forde,R,
WaF45,Atlantic Ferry,W.Forde,R,
WaF48,Charley's Bighearted Aunt,W.Forde,R,
WaF50,It's that Man Again,W.Forde,R,
WD1,Steamboat Willie,Disney,R,
WD2,Flowers and Trees,Disney,R,
WD101,Snow White and the Seven Dwarfs,Disney,R,
WD102,Pinocchio,Disney,R,
WD102,Pinocchio,Ben Sharpsteen,N,
WD102,Pinocchio,Hamilton Luke,N,
WD103,Fantasia,Disney,R,
WD105,The Three Caballeros,Disney,R,
WD105,The Three Caballeros,Various,N,
AD10,Arsenal,Dovzhenko,R,
AD20,Earth,Dovzhenko,R,
AD30,Ivan,Dovzhenko,R,
AD40,Aerograd,Dovzhenko,R,
AD50,Life in Blossom,Dovzhenko,R,
ArR10,The Informer,Robinson,R,
BVi5,Seven Faces,Viertel,R,
BVi10,The Wise Sex,Viertel,R,
BVi12,The Man from Yesterday,Viertel,R,
BVi20,Rhodes of Africa,Viertel,R,
CJu10,So ist das Leben,Junghans,R,
DGz10,Ramona,Gaziadis,R,
ELa10,Der Teufelsreporter,E.Laemmle,R,
FRJ30,Bulldog Drummond,F.R.Jones,R,
GgA3,Manslaughter,Abbott,R,
GgA8,Boy Meets Girl,Abbott,R,
GgA9,Too Many Girls,Abbott,R,
HnS10,The Wonderful Life of Nina Petrovna,Schwarz,R,
HPo10,Show Boat,Pollard,R,
ICr2,The Dance of Life,Cromwell,R,
ICr2,The Dance of Life,A.E.Sutherland,N,
ICr4,Street of Chance,Cromwell,R,
ICr5,Tom Sawyer,Cromwell,R,
ICr6,The Texan,Cromwell,R,
ICr7,For the Defense,Cromwell,R,
ICr10,The Vice Squad,Cromwell,R,
ICr15,Sweepings,Cromwell,R,
ICr16,The Silver Cord,Cromwell,R,
ICr19,Of Human Bondage,Cromwell,R,
ICr24,Little Lord Fauntleroy,Cromwell,R,
ICr25,Banjo on my Knee,Cromwell,R,
ICr27,The Prisoner of Zenda,Cromwell,R,
ICr28,Algiers,Cromwell,R,
ICr30,Made for Each Other,Cromwell,R,
ICr35,Since You Went Away,Cromwell,R,
ICr36,The Enchanted Cottage,Cromwell,R,
ICr38,Anna and the King of Siam,Cromwell,R,
ICr40,Dead Reckoning,Cromwell,R,
ICr42,The Company She Keeps,Cromwell,R,
IFD20,Kismet,Dillon,R,
IFD25,The Girl of the Golden West,Dillon,R,
IFD50,Call Her Savage,Dillon,R,
IyT10,Blue Express,Trauberg,R,
JdL10,Jealousy,deLimur,R,
JdL12,The Letter,deLimur,R,
JGr5,"Da\""inah la M\'etisse",Gremillon,R,
JGr15,Remorques,Gremillon,R,
JGr18,Lumieres d'Et/'e,Gremillon,R,
JGr23,L'Etrange Monsieur Victor,Gremillon,R,
JGr30,Pattes Blanches,Gremillon,R,
JS1,Cocoanuts,Santley,R,
JS1,Cocoanuts,Florey,N,
JS5,Million Dollar Baby,Santley,R,
JS36,Remember Pearl Harbor,Santley,R,
JS42,Brazil,Santley,R,
LiB1,Madame X,Barrymore,R,
LiB2,The Unholy Night,Barrymore,R,
LiB3,The Green Ghost,Barrymore,R,
LiB4,His Glorious Night,Barrymore,R,
LiB5,The Rogue Song,Barrymore,R,
LiB6,Ten Cents A dance,Barrymore,R,
LMC6,The Kid From Spain,McCarey,R,
LMC9,Duck Soup,McCarey,R,
LMC12,Ruggles of Red Gap,McCarey,R,
LMC13,The Milky Way,McCarey,R,
LMC14,Make Way for Tomorrow,McCarey,R,
LMC15,The Awful Truth,McCarey,R,
LMC16,Love Affair,McCarey,R,
LMC18,Going My Way,McCarey,R,
LMC19,The Bells of St.~Mary's,McCarey,R,
LMC23,An Affair to Remember,McCarey,R,
LMC24,Heaven Knows Mr.~Allison,McCarey,R,
LuR8,Rio Rita,L.Reed,R,
LuR10,Hit the Deck,L.Reed,R,
McR10,The Third Eye,Rogers,R,
McR40,Busman's Holiday,Rogers,R,
McR50,Woman to Woman,Rogers,R,
McR60,The Story of Shirley Yorke,Rogers,R,
McR80,Johnny on the Spot,Rogers,R,
McR90,Not a Hope in Hell,Rogers,R,
MkD3,The Pigeon,Donskoi,R,
MkD5,Alien Shore,Donskoi,R,
MkD7,Fire,Donskoi,R,
MkD10,The Childhood of Maxim Gorki,Donskoi,R,
MkD11,Out in the World,Donskoi,R,
MkD12,My Universities,Donskoi,R,
MkD15,How the Steel was Tempered,Donskoi,R,
MkD17,The Rainbow,Donskoi,R,
MkD20,The Village teacher,Donskoi,R,
MkD30,Mother,Donskoi,R,
MkD35,Gordeyev's Family,Donskoi,R,
MkD40,A Mother's Heart,Donskoi,R,
MkD41,A Mother's Devotion,Donskoi,R,
MkD47,Nadyezhda,Donskoi,R,
NoL8,Streets of London,N.Lee,R,
NoL22,Pride of the Force,N.Lee,R,
NoL26,No Escape,N .Lee,R,
NoL26,No Escape,Ince,N,
NoL28,French Leave,N.Lee,R,
NoL30,Bulldog Drummond at Bay,N.Lee,R,
NoL32,Almost a Honeymoon,N.Lee,R,
NoL34,Murder in Soho,N.Lee,R,
NoL36,The Door with Seven Locks,N.Lee,R,
NoL45,The Monkey's Paw,N.Lee,R,
NoL48,The Case of Chatles Peace,N.Lee,R,
NoL52,The Girl who Couldn't Quite,N.Lee,R,
PJ7,"Mutter Krausens Fahrt ins Gl\""uck",Jutzi,R,
PJ12,Berlin-Alexanderplatz,Jutzi,R,
RdR10,Gold Diggers of Broadway,delRuth,R,
RdR14,Terror,delRuth,R,
RdR30,Blonde Crazy,delRuth,R,
RdR32,The Maltese Falcon,delRuth,R,
RdR37,Taxi!,delRuth,R,
RdR38,Blessed Event,delRuth,R,
RdR40,Employees' Entrance,delRuth,R,
RdR44,Lady Killer,delRuth,R,
RdR46,Bulldog Drummond Strikes Back,delRuth,R,
RdR38,Upperworld,delRuth,R,
RdR48,Folies Bergere,delRuth,R,
RdR50,Thanks a Million,delRuth,R,
RdR52,Born to Dance,delRuth,R,
RdR53,Broadway Melody of 1936,DeLRuth,R,
RdR54,On the Avenue,delRuth,R,
RdR56,Broadway Melody of 1938,DeLRuth,R,
RdR61,He Married his Wife,delRuth,R,
RdR62,Topper Returns,delRuth,R,
RdR63,The Chocolate Soldier,delRuth,R,
RdR64,Topper Returns,delRuth,R,
RdR66,Maisie Gets Her Man,DelRuth,R,
RdR68,DuBarry Was a Lady,delRuth,R,
RdR70,The Babe Ruth Story,delRuth,R,
RdR72,West Point Story,delRuth,R,
RdR76,Stop! You're Killing Me,delRuth,R,
RdR80,Phantom of the Rue Morgue,delRuth,R,
RdR90,Why Must I Die?,delRuth,R,
RM1,Applause,Mamoulian,R,
RM2,City Streets,Mamoulian,R,
RM3,Dr.~Jekyll and Mr.~Hyde,Mamoulian,R,
RM4,Love Me Tonight,Mamoulian,R,
RM5,Song of Songs,Mamoulian,R,
RM6,Queen Christina,Mamoulian,R,
RM--,Oklahoma,Mamoulian,R,
RM7,We Live Again,Mamoulian,R,
,Becky Sharp,Mamoulian,R,
RM9,The Gay Desperado,Mamoulian,R,
RM10,"High, Wide, and Handsome",Mamoulian,R,
RM11,Golden Boy,Mamoulian,R,
RM12,The Mark of Zorro,Mamoulian,R,
RM13,Blood and Sand,Mamoulian,R,
,Rings on her Fingers,Mamoulian,R,
,Summer Holiday,Mamoulian,R,
,Silk Stockings,Mamoulian,R,
,Menschen am Sonntag,R.Siodmak,R,
,Menschen am Sonntag,Edgar G. Ulmer,N,
,Pi\`eges,R.Siodmak,R,
,Son of Dracula,R.Siodmak,R,
,Cobra Woman,R.Siodmak,R,
,Phantom Lady,R.Siodmak,R,
,The Spiral Staircase,R.Siodmak,R,
,Nocturne,R.Siodmak,R,
,The Killers,R.Siodmak,R,
,The Dark Mirror,R.Siodmak,R,
,Criss Cross,R.Siodmak,R,
,The Spiral Staircase,R.Siodmak,R,
,The Crimson Pirate,R.Siodmak,R,
ThF5,Whoppee,Freeland,R,
ThF6,Be Yourself,Freeland,R,
ThF11,Love Affair,Freeland,R,
ThF15,Flying Down to Rio,Freeland,R,
ThF17,George White's Scandals,Freeland,R,
ThF17,George White's Scandals,Harry Lachman,N,
ThF17,George White's Scandals,G.White,R,
ThF25,So This is London,Freeland,R,
ThF30,Too Many Blondes,Freeland,R,
TRu10,La Iocandiera,Ruggiero,R,
WeK10,"Br\""uder",Hochbaum,R,
WTh3,Drei von der Tankstelle,Thiele,R,
WTh5,Lottery Lover,Thiele,R,
WTh10,The Jungle Princess,Thiele,R,
WTh18,Tarzan Triumphs,Thiele,R,
WTh19,Tarzan's Desert Mystery,Thiele,R,
WTh23,Madonna's Secret,Thiele,R,
xGa10,St.Joan -- The Maid,Gastyne,R,
Z4910,Black and Tan,Unknown49,R,
Z4911,St.~Louis Blues,Unknown49,R,
Z4914,Hi de Ho,Unknown49,R,
Z4915,Jitterbig Party,Unknown49,R,
Z4917,Bundle of Blues,Unknown49,R,
Z4920,Symphony in Black,Unknown49,R,
BDn2,Escape,Dean,R,
BDn5,The Impassive Footman,Dean,R,
BDn7,The Constant Nymph,Dean,R,
BDn9,Java Head,Dean,R,
BDn11,Sing as We Go,Dean,R,
BDn13,Lorna Doone,Dean,R,
BDn20,Twenty-one Days,Dean,R,
GBW10,The Chinese Bungalow,J.B.Williams,R,
GC1,Grumpy,Cukor,R,
GC1,Grumpy,Cyril Gardner,N,
GC2,Virtous Sin,Cukor,R,
GC3,The Royal Family of Broadway,Cukor,R,
GC3,The Royal Family of Broadway,Cyril Gardner,N,
GC4,Tarnished Lady,Cukor,R,
GC5,Girls About Town,Cukor,R,
GC6,One Hour with You,Cukor,R,
GC6,One Hour with You,Lubitsch,N,
GC7,What Price Hollywood,Cukor,R,
GC8,A Bill of Divorcement,Cukor,R,
GC9,Rockabye,Cukor,R,
GC10,Our Betters,Cukor,R,
GC11,Dinner at Eight,Cukor,R,
GC12,Little Women,Cukor,R,
GC13,David Copperfield,Cukor,R,
GC14,Sylvia Scarlett,Cukor,R,
GC15,Romeo and Juliet,Cukor,R,
GC16,Camille,Cukor,R,
GC17,Holiday,Cukor,R,
GC18,Zaza,Cukor,R,
GC19,The Women,Cukor,R,
GC20,Susan and God,Cukor,R,
GC21,The Philadelphia Story,Cukor,R,
GC22,A Woman's Face,Cukor,R,
GC23,Two-Faced Woman,Cukor,R,
GC24,Her Cardboard Lover,Cukor,R,
GC25,Keeper of the Flame,Cukor,R,
GC26,Gaslight,Cukor,R,
GC27,Winged Victory,Cukor,R,
GC28,Desire Me,Cukor,R,
GC28,Desire Me,,N,
GC29,A Double Life,Cukor,R,
GC30,Adam's Rib,Cukor,R,
GC31,Edward My Son,Cukor,R,
GC32,A Life of her Own,Cukor,R,
GC33,Born Yesterday,Cukor,R,
GC34,The Model and the Marriage Broker,Cukor,R,
GC35,The Marrying Kind,Cukor,R,
GC36,Pat and Mike,Cukor,R,
GC37,The Actress,Cukor,R,
GC38,It Should Happen to You,Cukor,R,
GC39,A Star is Born,Cukor,R,
GC40,Bhowani Junction,Cukor,R,
GC41,Les Girls,Cukor,R,
GC42,Wild is the Wind,Cukor,R,
GC43,Heller in Pink Tights,Cukor,R,
GC44,Song Without End,Cukor,R,
GC44,Song Without End,K.Vidor,N,
GC45,Let's Make Love,Cukor,R,
GC46,The Chapman Report,Cukor,R,
GC47,Something's Got To Give,Cukor,R,
GC48,My Fair Lady,Cukor,R,
GC49,Justine,Cukor,R,
GC50,Travels with my Aunt,Cukor,R,
GC51,Love Among the Ruins,Cukor,R,
GC52,The Blue Bird,Cukor,R,
GC53,The Corn is Green,Cukor,R,
GC54,Rich and Famous,Cukor,R,
HAA10,Laughter,dAbbabie,R,
HAA15,Topaze,dAbbabie,R,
HHu1,Hell's Angels,H.Hughes,R,
HHu2,The Outlaw,H.Hughes,R,
HHu2,The Outlaw,Hawks,N,
HHu3,Vendetta,H.Hughes,R,
HMF10,Harmony at Home,MacFadden,R,
HMF20,Charlie Chan Carries On,MacFadden,R,
HMF22,Black Camel,MacFadden,R,
HMF25,Charlie Chan's Greatest Case,MacFadden,R,
HMF30,Second Hand Wife,MacFadden,R,
HoH10,The Big Pond,Henley,R,
HoH12,Bad Sister,Henley,R,
HPC10,The Silent Enemy,H.Carver,R,
IB8,Broken Blossoms,Brahm,R,
IB14,Escape to Glory,Brahm,R,
IB16,The Undying Monster,Brahm,R,
IB17,Tonight We Raid Calais,Brahm,R,
IB18,Wintertime,Brahm,R,
IB19,The Lodger,Brahm,R,
IB20,Hangover Square,Brahm,R,
IB21,Guest in the House,Brahm,R,
IB22,The Locket,Brahm,R,
IB30,The Mad Magician,Brahm,R,
IB100,A Night With the Boys,Brahm,R,
IB101,Dry Run,Brahm,R,
IB102,Madame Mystery,Brahm,R,
IB103,The Cuckoo Clock,Brahm,R,
IB104,The Hero,Brahm,R,
IB105,Insomnia,Brahm,R,
IB106,The Five-Forty-Eight,Brahm,R,
IB107,Pen Pal,Brahm,R,
IB108,The Throwback,Brahm,R,
IB109,Don't Look Behind You,Brahm,R,
IB110,Death and the Joyful Woman,Brahm,R,
IB111,Murder Case,Brahm,R,
IB112,Final Performance,Brahm,R,
IB113,The Trap,Brahm,R,
IB150,Hot Rods to Hell,Brahm,R,
JC1,Le Sang d'un Po\'ete,Cocteau,R,
JC6,La Belle et la B\^ete,Cocteau,R,
JC9,Les Parents Terribles,Cocteau,R,
JC10,Orph\'ee,Cocteau,R,
JC11,Le Testament d'Orph\'ee,Cocteau,R,
JPa7,Hog Wild,Parrott,R,
JPa8,Blotto,Parrott,R,
JPa9,Jailbirds,Parrott,R,
JPa10,Helpmates,Parrott,R,
JPa12,The Music Box,Parrott,R,
JPa14,County Hospital,Parrott,R,
JPa40,"Sing, Sister, Sing",Parrott,R,
JVi10,Z\'ero de Conduite,Vigo,R,
JVi11,Taris de Natation,Vigo,R,
JVi21,A propos de Nice,Vigo,R,
JVi23,L'Atalante,Vigo,R,
JW1,Waterloo Bridge,Whale,R,
JW2,Frankenstein,Whale,R,
JW4,The Old Dark House,Whale,R,
JW6,The Invisible Man,Whale,R,
JW9,The Bride of Frankenstein,Whale,R,
JW10,Remember Last Night,Whale,R,
JW11,Show Boat,Whale,R,
JW16,Port of Seven Seas,Whale,R,
JW17,The Man in the Iron Mask,Whale,R,
JW18,Green Hell,Whale,R,
LSw10,Follow Thru,Schwab,R,
LSw10,Follow Thru,Lloyd Corrigan,N,
MdO10,Douro: Fana Fluvial,deOliveira,R,
MdO30,Aniki-B/'ob\'o,deOliveira,R,
MdO60,Acto da Primavera,deOliveira,R,
MdO62,A Ca{\c}ca,deOliveira,R,
MdO70,Benilde ou a Virgem M\~ae,deOliveira,R,
MdO75,Amor de Perdi{\cc\~a}o,deOliveira,R,
MdO81,Francisca,deOliveira,R,
MdO85,Sapato de Setim,deOliveira,R,
MdO87,O Meu Caso,deOliveira,R,
MdO100,"No, or the Vain Glory of Command",deOliveira,R,
MdO105,A Divina Com\'edia,deOliveira,R,
MdO111,O Dia do Desespero,deOliveira,R,
MdO115,Vale Abrao,deOliveira,R,
MdO121,The Letter,deOliveira,R,
MOp3,Die Verkaufte Braut,Max~Ophuls,R,
MOp4,Liebelei,Max~Ophuls,R,
MOp5,Une Histoire d'Ammour,Max~Ophuls,R,
MOp8,Trouble With Money,Max~Ophuls,R,
MOp11,Yoshimara,Max~Ophuls,R,
MOp12,Werther,Max~Ophuls,R,
MOp14,The Exile,Max~Ophuls,R,
MOp15,Caught,Max~Ophuls,R,
MOp16,Letter From an Unknown Woman,Max~Ophuls,R,
MOp18,The Reckless Moment,Max~Ophuls,R,
MOp19,La Ronde,Max~Ophuls,R,
MOp20,Le Plaisir,Max~Ophuls,R,
MOp21,Madame de,Max~Ophuls,R,
MOp22,Lola Montes,Max~Ophuls,R,
MOp30,Banana Peel,Max~Ophuls,R,
MSa6,The Gay Divorcee,Sandrich,R,
MSa7,Top Hat,Sandrich,R,
MSa8,Follow the Fleet,Sandrich,R,
MSa9,A Woman Rebels,Sandrich,R,
MSa10,Shall We Dance,Sandrich,R,
MSa12,Carefree,Sandrich,R,
MSa16,Holiday Inn,Sandrich,R,
MSa19,Here Come the Waves,Sandrich,R,
NGr10,Good News,Grinde,R,
NGr20,Before I Hang,Grinde,R,
RBe10,Tarakanova,Bernard,R,
RMi8,Outward Bound,Milton,R,
RM110,Westward Passage,Milton,R,
SGB10,Rogue of the Rio Grande,Bennet,R,
SGB30,Mysteriouys Pilot,Bennet,R,
SGB50,Arizona Bound,Bennet,R,
SGB60,Superman,Bennet,R,
SGB60,Superman,Thomas Carr,N,
SGB75,Batman and Robin,Bennet,R,
SGB90,Adventures of Sir Galahad,Bennet,R,
SGB110,Brave Warrior,Bennet,R,
SGB120,The Atomic Submarine,Bennet,R,
SGB130,The Bounty Killer,Bennet,R,
SlD10,"K\""uhle Wampe",Dudow,R,
Z1110,They Knew What They Wanted,Unknown12,R,
Z1120,They Knew What They Wanted,Unknown11,R,
Z3010,The Second Floor Mystery,UnYear30,R,
Z3011,Too Young to Marry,UnYear30,R,
CWi10,So Lang noch ein Waltzer von Strauss Erklingt,C.Wiene,R,
ELC2,Law and Order,E.L.Cahn,R,
ELC195,Curse of the Faceless Man,E.L.Cahn,R,
ELC200,"Pier 5, Havana",E.L.Cahn,R,
ELC201,The Four Skulls of Jonathan Drake,E.L.Cahn,R,
ELC202,Riot in Juvenile Prison,E.L.Cahn,R,
ELC203,Invisible Invaders,E.L.Cahn,R,
ELC204,Vice Raid,E.L.Cahn,R,
ELC205,Inside the Mafia,E.L.Cahn,R,
ETG3,Train of the Suicides,Greville,R,
ETG10,Beat Girl,Greville,R,
ETG12,The Hands of Orlac,Greville,R,
FNK2,"So Ein M\""adel Vergisst Man Nicht",Kortner,R,
FNK6,Lysistrata,Kortner,R,
GeG10,Out of the Blue,Gerrard,R,
GeG10,Out of the Blue,John Orton,N,
GeK1,Too Many Crooks,G.King,R,
GeK5,"Sweeny Todd, the Demon Barber of Fleet Street",G.King,R,
GeK10,The Chinese Bungalow,G.King,R,
GeK20,Tomorrow We Live,G.King,R,
GeK25,Candlelight in Algeria,G.King,R,
GeK30,The Shop at Sly Corner,G.King,R,
IAg10,Paradise Alley,Argyle,R,
IAg12,Smiling Along,Argyle,R,
IAg10,Send For Paul Temple,Argyle,R,
JNm25,Dangerous Crossing,J.Newman,R,
JNm30,This Island Earth,J.Newman,R,
JNm32,Flight to Hong Kong,J.Newman,R,
JNm40,"Tarzan, The Ape Man",J.Newman,R,
JNm60,Dear Uncle George,J.Newman,R,
JNm61,Death of A Cop,J.Newman,R,
JNm62,Three Wives Too Many,J.Newman,R,
JNm63,Beast in View,J.Newman,R,
JNm64,The Gentleman Caller,J.Newman,R,
JNm65,Body in the Barn,J.Newman,R,
JNm66,See the Monkey Dance,J.Newman,R,
JNm67,Misadventure,J.Newman,R,
JNm68,An Unlocked Window,J.Newman,R,
JNm69,The Second Wife,J.Newman,R,
JuW10,Sidewalks of New York,J.White,R,
JuW10,Sidewalks of New York,Zion Meyers,N,
JWR2,Secret Service,J.W.Ruben,R,
JWR7,The Great Jasper,J.W.Ruben,R,
JWR8,The Phantom of Crestwood,J.W.Ruben,R,
JWR9,Ace of Aces,J.W.Ruben,R,
JWR12,Java Head,J.W.Ruben,R,
JWR13,Public Hero Number One,J.W.Ruben,R,
LHe2,Rose France,LHerbier,R,
LHe4,El Dorado,LHerbier,R,
LHe6,L'inhumaine,LHerbier,R,
LHe10,The Mystery of the Yellow Room,LHerbier,R,
LHe30,The Queen's Necklace,LHerbier,R,
MAl2,Fanny,M.Allegret,R,
MAl5,Zou Zou,M.Allegret,R,
MAl13,Lady Chatterley's Lover,M.Allegret,R,
MBa10,Almost a Honeymoon,Banks,R,
MBa15,Tonight's the Night,Banks,R,
MBa25,No Limit,Banks,R,
MBa27,Keep Your Seats Please,Banks,R,
MBa32,We're Going to be Rich,Banks,R,
MBa40,Great Guns,Banks,R,
NML1,Monkey Business,McLeod,R,
NML2,Horse Feathers,McLeod,R,
NML4,Alice In Wonderland,McLeod,R,
NML5,It's a Gift,McLeod,R,
NML7,Topper,McLeod,R,
NML10,Topper Takes a Trip,McLeod,R,
NML20,Swing Shift Maisie,McLeod,R,
NML21,The Kid from Brooklyn,McLeod,R,
NML22,The Secret Life of Walter Mitty,McLeod,R,
NML23,The Paleface,McLeod,R,
NML24,Road to Rio,McLeod,R,
NML31,Casanova's Big Night,McLeod,R,
OrL10,Daphnis and Chloe,Laskos,R,
OsM10,The Exile,Micheaux,R,
StW6,The Eagle and the Hawk,S.Walker,R,
StW7,White Woman,S.Walker,R,
StW9,Great Expectations,S.Walker,R,
StW10,Werewolf of London,S.Walker,R,
StW13,Bulldog Drummond's Bride,S.Walker,R,
WCM2,The Spider,Menzies,R,
WCM2,The Spider,Kenneth McKenna,N,
WCM3,Almost Married,Menzies,R,
WCM6,Things To Come,Menzies,R,
WCM22,Address Unknown,Menzies,R,
WCM32,Invaders From Mars,Menzies,R,
xFl10,"Luise, K\""onigin von Preussen",Frohlich,R,
