DuC10,Under Ten Flags,Alex Nicol,Und,,,
DuC10,Under Ten Flags,Eleanora RossiDrago,Und,,,
DuC10,Under Ten Flags,Cecil Parker,Und,,,
DuC10,Under Ten Flags,Liam Redmond,Und,,,
DuC10,Under Ten Flags,Gregoire Aslan,Und,,,
DuC10,Under Ten Flags,Ralph Truman,Und,,,
DuM5,Montenegro,Susan Anspach,Und,"bored houswife, murders lover",,
DuM5,Montenegro,Erland Josephson,Und,,,
DuM5,Montenegro,Per Oscarsson,Und,,,
DuM8,Defence of the Realm,Gabriel Byrne,Und,,,
DuM8,Defence of the Realm,Greta Scacchi,Und,,,
DuM10,The Coca-Cola Kid,Eric Roberts,Und,marketing man,,
DuM10,The Coca-Cola Kid,Greta Scacchi,Und,"secretary, nude",,
DuM10,The Coca-Cola Kid,Bill Kerr,Und,bottling plant owner,,
DuM20,Gorilla Bathes at Noon,Svetozar Cvetkovic,Und,"Russian Army officer, left behind",,
DuM20,Gorilla Bathes at Noon,Anita Mancic,Und,,,
DuM20,Gorilla Bathes at Noon,Alexandra Rohmig,Und,,,
DuM20,Gorilla Bathes at Noon,Petar Bozovic,Und,,,
DuM20,Gorilla Bathes at Noon,s a,Und,dictator,Stalin,
DuN2,Mourning Becomes Electra,Sara Allgood,Und,"princess, murders mother",Electra,
DuN2,Mourning Becomes Electra,Raymond Massey,Und,king,Agamemnon,
DuN2,Mourning Becomes Electra,Rosalind Russell,Und,queen,Clymmenestra,
DuN2,Mourning Becomes Electra,Michael Redgrave,Und,"prince, murders mother",Orestes,
DuN2,Mourning Becomes Electra,Kirk Douglas,Und,mother's lover,,
DuN2,Mourning Becomes Electra,Katina Paxinou,Und,,,
DuW10,"Some Will, Some Won't",Ronnie Corbett,Und,,,
DuW10,"Some Will, Some Won't",Thora Hird,Und,potential heiress,,
DuW10,"Some Will, Some Won't",Michael Hodern,Und,potential heir,,
DuW10,"Some Will, Some Won't",Leslie Phillips,Und,,,
DuW10,"Some Will, Some Won't",Barbara Murray,Und,,,
DuW10,"Some Will, Some Won't",James Roberton Justice,Und,,,
DuW10,"Some Will, Some Won't",Arthur Lowe,Und,,,
DvD10,Hero No.1,Govinda,Und,,,
DvD10,Hero No.1,Karisma,Und,,,
DvD10,Hero No.1,Kader Khan,Und,,,
DvD10,Hero No.1,Paresh Rawal,Und,,,
DvF10,Miami Rhapsody,Sarah jessica Parker,Und,"loves Matt, maybe",Gwyb,
DvF10,Miami Rhapsody,Gil Bellows,Und,,Matt,
DvF10,Miami Rhapsody,Mia Farrow,Und,"Gwyn's mom, loves male nurse",,
DvF10,Miami Rhapsody,Antonio Banderas,Und,male nurse,,
DvF10,Miami Rhapsody,Paul Mazurky,Und,Gwyn's dad,,
DvF10,Miami Rhapsody,Naomi Campbell,Und,Gwyn's promiscuous sister,,
DvF10,Miami Rhapsody,s a,Und,"married brother, loves model",,
DvF10,Miami Rhapsody,s a,Und,model,,
DvH10,Snow White and the Seven Dwarfs,Adriana Caselotti,Nar,girl,Snow White,
DvH10,Snow White and the Seven Dwarfs,Lucille LaVerne,Nar,queen,,
DvH10,Snow White and the Seven Dwarfs,Billy Gilbert,Und,,Sneezy,
DvJ1,Jacknife,Robert deNiro,Und,veteran,,
DvJ1,Jacknife,Ed Harris,Und,downbeat buddy,,
DvJ1,Jacknife,Kathy Baker,Und,concerned sister,,
DvJ6,The Trial,Kyle MacLachlan,Und,bank employee,Joseph K.,
DvJ6,The Trial,Anthony Hopkins,Und,,,
DvJ6,The Trial,Polly Walker,Und,,,
DvJ6,The Trial,Jason Roberts,Und,,,
DvJ6,The Trial,Juliet Stevenson,Und,,,
DvJ6,The Trial,Alfred Molina,Und,,,
DvR10,Politics,James Spader,Und,"lawyer, candidate for governor",Cray Fowler,
DvR10,Politics,Joanne WhalleyKilmer,Und,"prosecutor, love",,
DvR10,Politics,Jason Robards,Und,"uncle, protective, kills, suicide",,
DvR10,Politics,Charlotte Lewis,Und,"Vietnamese girl, forced by father into prostitution",,
DvR10,Politics,Michael Warren,Und,politician,Nathan LaFleur,
DvR10,Politics,Piper Laurie,Und,mother,Constance Fowler,
DvR10,Politics,Michael Parks,Und,,Michael,
DvR10,Politics,Chuck McCann,Und,,Pudge,
DvR10,Politics,Charlie Haid,Und,,Abe Choate,
DvR10,Politics,Chino Fats Williams,Und,,Theotis Washington,
DvR10,Politics,Woody Strode,Und,,Charlie Sumpter,
DvR10,Politics,Jeff Perry,Und,,Peter Dandridge,
DvR10,Politics,"Galyn G\""org",Und,transvestite,Spice,
DvR10,Politics,Justine Arlin,Und,,Melanie Fowler,
DvR10,Politics,George Kee Cheung,Und,"photographer, killed",Xang,
DvR10,Politics,Phillip Carter,Und,"crooked opponent, resigns",Hollister,
DVs1,Murder Me Twice,Phyllis Thaxter,Und,"hypnotized, stabs husband",,
DVs1,Murder Me Twice,Tom Helmore,Und,"professor, stabbed in court",,
DvS3,The Parent Trap,Hayley Mills,Und,"twin daughter, lives with mother",Ally,
DvS3,The Parent Trap,Hayley Mills,Und,"twin daughter, lives with father",Anne,
DvS3,The Parent Trap,Maureen OHara,Und,divorced mother,Elizabeth,
DvS3,The Parent Trap,Brian Keith,Und,divorced father,Nick,
DvS3,The Parent Trap,Charles Ruggles,Und,,,
DvS3,The Parent Trap,Una Merkel,Und,,,
DvS3,The Parent Trap,Leo G. Carroll,Und,,,
DvS3,The Parent Trap,Joanna Barnes,Und,,,
DvS3,The Parent Trap,Cathleen Nesbitt,Und,,,
DvS3,The Parent Trap,Ruth McDevitt,Und,,,
DvS3,The Parent Trap,Nancy Kulp,Und,,,
DvS10,How To Succed in Business Without Really Trying,Robert Morse,Und,ambitious window cleaner,J.Pierpont Finch,
DvS10,How To Succed in Business Without Really Trying,Rudy Vallee,Und,boss,,
DvS10,How To Succed in Business Without Really Trying,Michele Lee,Und,supportive,,
DvS10,How To Succed in Business Without Really Trying,Anthony Teague,Und,,,
DvS10,How To Succed in Business Without Really Trying,Maureen Arthur,Und,,,
DvS10,How To Succed in Business Without Really Trying,Maureen Arthur,Und,,,
DvS10,How To Succed in Business Without Really Trying,Murray Matheson,Und,,,
DvW10,The Last Horror Film,Caroline Munro,Und,,,
DvW10,The Last Horror Film,Robin Leach,Und,,,
DvW10,The Last Horror Film,Joe Spinell,Und,,,
DWa10,Making the Grade,Judd Nelson,Und,stuck-up rich teenager,,
DWa10,Making the Grade,Gordon Jump,Und,"poor kid, hired to help get grades",,
DWa10,Making the Grade,Jonna lee,Und,,,
DWa10,Making the Grade,Ronald Lacey,Und,,,
DWG02,At the French Ball,D.W. Griffith,Und,,,
DWG03,Calamitous Elopement,D.W. Griffith,Und,,,
DWG8,A Corner in Wheat,Frank Powell,Und,speculator,,
DWG8,A Corner in Wheat,s a,Und,farmer,,
DWG11,The Curtain Pole,Mac Sennett,Und,goofy,,
DWG11,The Curtain Pole,Linda Arvidson,Und,,,
DWG11,The Curtain Pole,Florence Lawrence,Und,,,
DWG11,The Curtain Pole,Jeanie Mcpherson,Und,,,
DWG15,Song of the Wildwood Flute,Mary Pickford,Und,Indian maiden,,
DWG15,Song of the Wildwood Flute,Dark Cloud,Und,,,
DWG15,Song of the Wildwood Flute,Dell Henderson,Und,,,
DWG29,The Cowboy Doctor,Coseson,Und,doctor,,
DWG49,The Battle at Elderbush Gulch,Mae Marsh,Und,,,
DWG49,The Battle at Elderbush Gulch,Lillian Gish,Und,,,
DWG49,The Battle at Elderbush Gulch,Robert Harron,Und,,,
DWG49,The Battle at Elderbush Gulch,Henry B. Walthall,Und,,,
DWG49,The Battle at Elderbush Gulch,Kate Bruce,Und,,,
DWG49,The Battle at Elderbush Gulch,Charles Hill Mailes,Und,,,
DWG49,The Battle at Elderbush Gulch,W.Christie Miller,Und,,,
DWG50,Judith of Bethulia,Blanche Sweet,Und,,,
DWG50,Judith of Bethulia,Henry B. Walthall,Und,,,
DWG50,Judith of Bethulia,Kate Bruce,Und,,,
DWG50,Judith of Bethulia,Charles Hill Mailes,Und,,,
DWG50,Judith of Bethulia,Mae Marsh,Und,,,
DWG50,Judith of Bethulia,Robert Harron,Und,,,
DWG50,Judith of Bethulia,Alfred Paget,Und,,,
DWG50,Judith of Bethulia,Lillian Gish,Und,,,
DWG51,The Birth of a Nation,Lillian Gish,Und,,,
DWG51,The Birth of a Nation,Mae Marsh,Und,,,
DWG51,The Birth of a Nation,Henry Walthall,Und,,,
DWG52,Intolerance,Lillian Gish,Und,"mother, link across the ages",,
DWG52,Intolerance,Mae Marsh,Und,modern grand mother,,
DWG52,Intolerance,Robert Harron,Agn,modern policeman,,
DWG52,Intolerance,Bessie Love,Und,biblical figure,Mary Magdalene,
DWG52,Intolerance,Margery Wilson,Und,medieval,,
DWG52,Intolerance,Eugene Pallette,Und,medieval Huguenot,,
DWG52,Intolerance,Constance Talmadge,Und,Babylonian,,
DWG52,Intolerance,Elmo Lincoln,Und,Babylonian,,
DWG52,Intolerance,Seena Owen,Und,Babylonian,,
DWG52,Intolerance,Alfred Paget,Und,Babylonian,,
DWG52,Intolerance,Tully Marshall,Und,Babylonian,,
DWG52,Intolerance,Howard Gaye,Und,prophet,Jesus,
DWG52,Intolerance,Miriam Cooper,Und,,,
DWG52,Intolerance,Erich vonStroheim,Und,,,
DWG55,The Greatest Question,Lillian Gish,Und,"nearly raped, finds oil",,
DWG55,The Greatest Question,Robert Harron,Und,,,
DWG57,Broken Blossoms,Lillian Gish,Vic,"child, abused by father",,
DWG57,Broken Blossoms,Donald Crisp,Und,"prizefighter, brutish father, killed",,
DWG57,Broken Blossoms,Richard Barthelmess,Und,"chinaman, loves child, kills father, suicide",,
DWG57,Broken Blossoms,Arthur Howard,Und,,,
DWG57,Broken Blossoms,Edward Peil,Und,,,
DWG58,True Heart Susie,Lillian Gish,Und,,Susie,
DWG58,True Heart Susie,Robert Harris,Und,,William,
DWG58,True Heart Susie,Clarine Seymour,Und,"William's bride, sneaks out to party",Bettina,
DWG64,Way Down East,Lillian Gish,Und,"contry girl, seduced, loses baby",,
DWG64,Way Down East,Richard Barthelmess,Und,"kindly farmer, rescues girl",,
DWG64,Way Down East,Lowell Sherman,Und,cad,,
DWG64,Way Down East,Creighton Hale,Und,,,
DWG64,Way Down East,Porter Strong,Und,,,
DWG64,Way Down East,Norma Shearer,Und,,,
DWG67,Orphans of the Storm,Lilian Ghish,Und,saved from the Guilotine,,
DWG67,Orphans of the Storm,Dorothy Ghish,Nar,bilind sister,,
DWG67,Orphans of the Storm,Joseph Schildkraut,Und,,,
DWG67,Orphans of the Storm,Lucille LaVerne,Und,,,
DWG67,Orphans of the Storm,Monte Blue,Und,,Danton,
DWG67,Orphans of the Storm,Morgan Wallace,Und,,,
DWG67,Orphans of the Storm,Frank Puglia,Und,,,
DWG67,Orphans of the Storm,Creighton Hale,Und,,,
DWG67,Orphans of the Storm,Louis Wolheim,Und,executioner,,
DWG71,America,Neil Hamilton,Und,,,
DWG71,America,Erville Anderson,Und,,,
DWG71,America,Carol Dempster,Und,,,
DWG71,America,Lionel Barrymore,Und,,,
DWG72,Isn't life Wonderful,Carol Dempster,Und,,,
DWG72,Isn't life Wonderful,Neil Hamilton,Und,,,
DWG72,Isn't life Wonderful,Hans vonSchlettow,Und,,,
DWG72,Isn't life Wonderful,Margarethe Kupfer,Und,,,
DWG75,Screen Snapshots,Mary Pickford,Und,,,
DWG75,Screen Snapshots,Clark Gable,Und,,,
DWG80,Abraham Lincoln,Walter Houston,Und,president,Lincoln,
DWG80,Abraham Lincoln,Una Merkel,Und,childhood sweetheart,,
DWG80,Abraham Lincoln,Kay Hammond,Und,wife,Mary Todd,
DWG80,Abraham Lincoln,Frank Campeau,Und,,,
DWG80,Abraham Lincoln,Ian Keith,Und,murderer,Boothe,
DWG80,Abraham Lincoln,Jason Robards,Und,,,
DWi10,Silver Dream Racer,Beau Bridges,Und,,,
DWi10,Silver Dream Racer,David Essex,Und,"mechanic, becomes racer",,
DWi10,Silver Dream Racer,Cristina Raines,Und,,,
DWi10,Silver Dream Racer,Harry H. Corbett,Und,,,
DWi10,Silver Dream Racer,Lee Montague,Und,,,
DWl10,A Long Day's Journey Into Night,William Hutt,Und,,,
DWl10,A Long Day's Journey Into Night,Martha Henry,Und,,,
DWr10,Ice Castles,Robby Benson,Und,ice hockey player,Nick,
DWr10,Ice Castles,Lynn-Holly Johnson,Inn,"champion skater, bl\inded",Lexie,
DWr10,Ice Castles,Colleen Dewhurst,Und,,,
DWr10,Ice Castles,Tom Skerritt,Und,Lexie's father,,
DWr10,Ice Castles,Jennifer Warren,Und,,,
DzJ10,Photographer,Walter Genewin,Und,German photographer,Walter Genewin,
DZo10,We're Back! A Dinosaur Story,John Goodman,Nar,,,
DZo10,We're Back! A Dinosaur Story,Martin Short,Nar,,,
DZo10,We're Back! A Dinosaur Story,Walter Cronkite,Nar,,,
DZo10,We're Back! A Dinosaur Story,Kenneth Mars,Nar,,,
DZo10,We're Back! A Dinosaur Story,Julia Child,Nar,,,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,Leslie Nielsen,Her,oblivious police luitenant,Frank,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,Richard Griffiths,Vic,"president's ecology advisor, kidnapped",Dr.Albert S. Meinheimer,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,Richard Griffiths,Vic,double of advisor,,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,George Kennedy,Und,police captain,,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,O.J. Simpson,Sdk,cop,,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,Priscilla Presley,Und,advisor's ex-paramour,Jane,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,Robert Goulet,Vil,"foul billionaire, Jane's new lover",Rocco,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,Jacqueline Brumford,Und,police commissioner,,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,Anthony James,Und,assassin,Hector Savage,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,John Rourke,Rul,president,Bush,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,Margery Rose,Rul,president's wife,Barbara Bush,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,Peter VanNorden,Und,president's assistant,John Sununu,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,Gail Neely,Und,freedom fighter,Winnie Mandela,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,Mel Torme,Und,band leader,Mel Torm\'e,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,Weird Al Yankovic,Bit,crook,,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,David Zucker,Bit,,,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,Zsa Zsa Gabor,Und,star,Zsa Zsa Gabor,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,Raquel Welch,Cam,gived out awards,Raquel elch,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,Pia Zadora,Cam,awards artist,Pia Zadora,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,Olympia Dukakis,Cam,gives out awards,Olympia Dukakis,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,Mary Lou Retton,Bit,award winner,Mary Lou Retton,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,James Earl Jones,Cam,gives out awards,James Earl Jones,
DZu12,The Naked Gun 2 1/2: The Smell of Fear,Phil Donahue,Cam,"master of ceromies, displaced",Phil Donahue,
EAD10,Vaudeville,Emil Jannings,Und,ageing acrobat,,
EAD10,Vaudeville,Lya dePutti,Und,"young girl, seduced by acrobat",,
EAD10,Vaudeville,Maly Delschaft,Und,,,
EAD10,Vaudeville,Warwick Ward,Und,killed by acrobat,,
EaK8,Island of Lost Souls,Charles Laughton,Und,mad vivisectionist doctor,Moreau,
EaK8,Island of Lost Souls,Bela Lugosi,Und,"mutant, exclaims ``Are we not men''",,
EaK8,Island of Lost Souls,Richard Arlen,Und,"gentleman, to mate with panther-woman",,
EaK8,Island of Lost Souls,Kathleen Burke,Und,panther-woman,,
EaK8,Island of Lost Souls,Leila Hyams,Und,,,
EaK10,From Hell to Heaven,Jack Oakie,Nar,narrator,,
EaK10,From Hell to Heaven,Carole Lombard,Und,bets her virtue,,
EaK10,From Hell to Heaven,Sidney Blackmer,Und,gambler,,
EaK10,From Hell to Heaven,Bradley Page,Und,"crook, murderer",,
EaK10,From Hell to Heaven,Shirley Grey,Und,killed wifesr,,
EaK10,From Hell to Heaven,Adrienne Arns,Und,,,
EaK10,From Hell to Heaven,David Manners,Und,,,
EaK10,From Hell to Heaven,Benton Churchill,Und,,,
EaK10,From Hell to Heaven,Donald Kerr,Und,innkeeper,,
EaK10,From Hell to Heaven,Nydia Westman,Und,innkeeper,,
EaK30,The Cat Creeps,Paul Kelly,Und,,,
EaK30,The Cat Creeps,Lois Collier,Und,,,
EaK30,The Cat Creeps,Naoah Beery~jr.,Und,,,
EaK30,The Cat Creeps,Douglas Dumbrille,Und,,,
EaK30,The Cat Creeps,Jonathan Hale,Und,,,
EaK50,Who Done It?,Bud Abbott,Com,soda jerk,,
EaK50,Who Done It?,Lou Costello,Com,soda jerk,,
EaK50,Who Done It?,William Gargan,Und,"murderer, caught",,
EaK50,Who Done It?,Louise Allbritton,Und,,,
EaK50,Who Done It?,Patric Knowles,Und,,,
EaK50,Who Done It?,Don Porter,Und,,,
EaK50,Who Done It?,Jerome Cowan,Und,,,
EaK50,Who Done It?,William Bendix,Und,,,
EaK50,Who Done It?,Mary Wickes,Und,,,
EaK50,Who Done It?,Thomas Gomez,Und,,,
EaK51,Pardon my Sarong,Bud Abbott,Com,detective,,
EaK51,Pardon my Sarong,Lou Costello,Com,,,
EaK51,Pardon my Sarong,Lionel Attwill,Und,thief,,
EaK51,Pardon my Sarong,The Ink Spots,Grp,band,,
EaK51,Pardon my Sarong,Robert Paige,Und,yacht owner,,
EaK51,Pardon my Sarong,Virginia Bruce,Und,,,
EaK51,Pardon my Sarong,William Demarest,Und,,,
EaK51,Pardon my Sarong,Leif Erickson,Und,,,
EaK60,House of Dracula,Onslow Stevens,Und,"surgeon, tries to help monsters, gets infected",,
EaK60,House of Dracula,Lon Chaney~jr.,Und,wolfman,,
EaK60,House of Dracula,John Carradine,Und,count,Dracula,
EaK60,House of Dracula,Martha ODriscoll,Und,,,
EaK60,House of Dracula,Jane Adams,Und,,,
EaK60,House of Dracula,Glen Strange,Und,monter,Frankenstein,
EAr10,Sister Act,Whoopi Goldberg,Und,"lounge singer, disguises",,
EAr10,Sister Act,Harvey Keitel,Und,"married boyfriend, creep",,
EAr10,Sister Act,Maggie Smith,Und,mother superior,,
EAr10,Sister Act,Mary Wickes,Und,sour nun,,
EAr10,Sister Act,Kathy Najimy,Und,perky nun,,
EAr10,Sister Act,Wendy Makkena,Und,mousy nun,,
EAr10,Sister Act,Bill Nunn,Und,detective,,
EAr10,Sister Act,s a,Und,pope,,
EAr12,Gypsy,Bette Midler,Und,stage mama,Rose,
EAr12,Gypsy,Cynthia Gibb,Und,"attention-starved daughter, becomes stripper","Louise, Gipsy Rose Lee",
EAr12,Gypsy,Peter Riegert,Und,"Rose's nice swain, agent, candy salesman, roped in",Herbie,
EAr12,Gypsy,Edward Asner,Und,grandpa,,
EAr12,Gypsy,Christine Ebersole,Und,"favored daughter, rebels",,
EAr12,Gypsy,Andrea Martin,Und,,,
EAr12,Gypsy,Linda Jer,Und,stripper,,
EAr12,Gypsy,Jennifer Becks,Und,,,
EAr12,Gypsy,Tony Shalboub,Und,,,
EAr12,Gypsy,Mike Nussbaum,Und,,,
EAr12,Gypsy,Whitney Green,Und,,,
EAy10,Goguktu Ve Yagmur Ciseliyorau,Turkan Soray,Und,"songstress, reminisces",,
EAy10,Goguktu Ve Yagmur Ciseliyorau,Ekrem Bora,Und,"lutist, friend, remembered",,
EAy10,Goguktu Ve Yagmur Ciseliyorau,Gulsen Tuncer,Und,sister of luitist,,
EBe5,Gold Raiders,Larry,Und,,,
EBe5,Gold Raiders,Moe,Und,,,
EBe5,Gold Raiders,Shemp,Und,,,
EBe5,Gold Raiders,George OBrien,Und,,,
EBe5,Gold Raiders,Sheila Ryan,Und,,,
EBe5,Gold Raiders,Lyle Talbot,Und,,,
EBe5,Gold Raiders,Fuzzy Knight,Und,,,
EBe5,Gold Raiders,Monte Blue,Und,,,
EBe7,Harem Girl,Joan Davis,Und,secretary,,
EBe7,Harem Girl,Peggie Castle,Und,princess,,
EBe7,Harem Girl,Arthur Blake,Und,,,
EBe7,Harem Girl,Paul Marion,Und,,,
EBe7,Harem Girl,Minerva Urecal,Und,nasty,Aniseh,
EBe10,Jungle Gents,Huntz Hall,Und,diamond hunter,,
EBe10,Jungle Gents,Woody Strode,Und,,,
EBe10,Jungle Gents,Clint Walker,Und,,Tarzan,
EBe10,Jungle Gents,Laurette Luez,Und,,,
EBe10,Jungle Gents,Leo Gorcey,Und,,,
EBe30,The Three Stooges Meet Hercules,Curly Joe,Und,,,
EBe30,The Three Stooges Meet Hercules,Larry,Und,,,
EBe30,The Three Stooges Meet Hercules,Moe,Und,,,
EBe30,The Three Stooges Meet Hercules,Emil Sitka,Und,,,
EBe30,The Three Stooges Meet Hercules,Gene Roth,Und,,,
EBe30,The Three Stooges Meet Hercules,Samson Burke,Und,giant,Hercules,
EBe30,The Three Stooges Meet Hercules,s a,Und,Siamese cyclops,,
EBe32,The Three Stooges in Orbit,Curly Joe,Und,TV show host,,
EBe32,The Three Stooges in Orbit,Larry,Und,TV show host,,
EBe32,The Three Stooges in Orbit,Moe,Und,TV show host,,
EBe32,The Three Stooges in Orbit,Carol Christensen,Und,,,
EBe32,The Three Stooges in Orbit,Emil Sitka,Und,nutty scientist,,
EBe32,The Three Stooges in Orbit,Nestor Paiva,Und,Martian leader,,
EBi10,The Fan,Lauren Bacall,Vic,"actress, threatened",,
EBi10,The Fan,James Garner,Psy,disturbed admirer,,
EBi10,The Fan,Maureen Stapleton,Und,,,
EBi10,The Fan,Hector Elizondo,Und,,,
EBS30,The Four Feathers,Richard Arlen,Und,,Harry Faversham,
EBS30,The Four Feathers,Fay Wray,Und,,Ethne Eustace,
EBS30,The Four Feathers,Clive Brook,Und,lieutenant,,
EBS30,The Four Feathers,William Powell,Und,captain,,
EBS30,The Four Feathers,Noah Beery,Und,slave trader,,
EBS50,King Kong,Robert Armstrong,Sci,filmmaker scientist,Carl Denham,
EBS50,King Kong,Fay Wray,Lov | Inn,girl for film,Ann Darrow,
EBS50,King Kong,Bruce Cabot,Und,"brave sailor, loves girl",John Driscoll,
EBS50,King Kong,Frank Reicher,Und,captain,Englehorn,
EBS50,King Kong,Sam Hardy,Und,,Charles Weston,
EBS50,King Kong,Noble Johnson,Und,native chief,,
EBS50,King Kong,Steve Clemento,Und,witch king,,
EBS50,King Kong,James Flavin,Und,second mate,,
EBS90,Mighty Joe Young,Robert Armstrong,Sci,scientist,,
EBS90,Mighty Joe Young,Terry Moore,Lov,loved by ape,,
EBS90,Mighty Joe Young,sa,Anl,"ape, threatened, rescues children",Joe Young,
EBS90,Mighty Joe Young,Ben Johnson,Und,"impresario, tires to save Joe",,
EBS90,Mighty Joe Young,Frank McHugh,Und,"police, to kill Joe",,
EBu5,The Brothers McMullen,Edward Burns,Und,,,
EBu8,She's the One,Jennifer Aniston,Und,Francis' dissatisfied wife,Heather,
EBu8,She's the One,Cameron Diaz,Und,new bride,,
EBu8,She's the One,Maxine Bahns,Und,successful ex-girlfriend,Heather,
EBu8,She's the One,John Mahoney,Und,"well-off competetive brother, falls for Heather",Francis,
EBu8,She's the One,Edward Burns,Und,"brother, taxi driver, marries impulsively",Mickey,
EBu8,She's the One,Mike McGlone,Und,Heather's older lover,Papa,
EBu8,She's the One,s a,Und,"father, negative",,
EBu8,She's the One,Anita Gillette,Und,,,
EBu8,She's the One,Leslie Mann,Und,,,
EBu10,"Long Time, Nothing New",Lauren Holly,Und,,,
EBy10,"Munster, Go Home",Fred Gwynne,Und,cheerful monster,Herman,
EBy10,"Munster, Go Home",Yvonne deCarlo,Und,witch,,
EBy10,"Munster, Go Home",Al Lewis,Und,weird grandpa,,
EBy10,"Munster, Go Home",Butch Patrick,Und,son,,
EBy10,"Munster, Go Home",Debbie Watson,Und,daughter,Marilyn,
EBy10,"Munster, Go Home",Hermione Gingold,Und,"estate owner, counterfeiter",,
EBy10,"Munster, Go Home",TerryThomas,Und,counterfitter's son,,
EBy10,"Munster, Go Home",John Carradine,Und,sinister butler,,
EBy10,"Munster, Go Home",Richard Dawson,Und,,,
EBy10,"Munster, Go Home",Cliff Norton,Und,,,
EBy10,"Munster, Go Home",Robert Pine,Und,Marilyn's boyfriend,,
EBy20,Flood!,Robert Culp,Sav,"helicopter pilot, rescuer",,
EBy20,Flood!,Cameron Mitchell,Und,,,
EBy20,Flood!,Leif Garrett,Und,,,
EBy20,Flood!,Whit Bissell,Und,,,
EBy20,Flood!,Richard Baseheart,Und,,,
EBy20,Flood!,Barbara Hershey,Und,,,
EBy20,Flood!,Martin Milner,Und,,,
EBy20,Flood!,Carol Lindley,Und,,,
EBy20,Flood!,Roddy McDowall,Und,,,
EBy22,Fire!,Ernest Borgnine,Und,"escaped convict, arsonist",,
EBy22,Fire!,Patty Duke Astin,Und,,,
EBy22,Fire!,Neville Brand,Und,,,
EBy22,Fire!,Erik Estrada,Und,,,
EBy22,Fire!,Lloyd Nolan,Und,,,
EBy22,Fire!,Vera Miles,Und,,,
EBy22,Fire!,Donna Mills,Und,,,
EBy22,Fire!,Gene Evans,Und,,,
EBy22,Fire!,Ty Hardin,Und,,,
EBy22,Fire!,Alex Cord,Und,,,
EBz30,At the Circus,Groucho Marx,Und,lawyer,,
EBz30,At the Circus,Chico Marx,Und,circus employee,,
EBz30,At the Circus,Harpo Marx,Und,,,
EBz30,At the Circus,Margaret Dumont,Und,,,
EBz30,At the Circus,Florence Rice,Und,"society lady, seduced",,
EBz30,At the Circus,Kenny Baker,Und,controlling partner,,
EBz30,At the Circus,Eve Arden,Und,tatooed lady,,
EBz30,At the Circus,Nat Pendleton,Und,,,
EBz30,At the Circus,Fritz Feld,Und,clown,,
EBz35,Go West,Groucho Marx,Und,swindled,,
EBz35,Go West,Chico Marx,Und,"swindler, goes west",,
EBz35,Go West,Harpo Marx,Und,"swindler, goes west",,
EBz35,Go West,John Carroll,Und,,,
EBz35,Go West,Diana Lewis,Und,,,
EBz35,Go West,Walter Woolf King,Und,,,
EBz35,Go West,Robert Barat,Und,,,
EBz35,Go West,June MacCloy,Und,,,
EBz46,The Getaway,Robert Sterling,Und,"lawyer, jailed, breaks out",,
EBz46,The Getaway,Dan Dailey,Und,mobster,,
EBz46,The Getaway,Donna Reed,Und,,,
EBz46,The Getaway,Charles Winninger,Und,,,
EBz46,The Getaway,Henry ONeil,Und,,,
EBz60,Neptune's Daughter,Esther Williams,Und,sea princess,,
EBz60,Neptune's Daughter,Ricardo Montalban,Und,,,
EBz60,Neptune's Daughter,Ted deCorsica,Und,,,
EBz60,Neptune's Daughter,Xavier Cugat,Und,band leader,,
EBz60,Neptune's Daughter,Mike Mazurki,Und,,,
EBz60,Neptune's Daughter,Betty Garrett,Und,,,
EBz60,Neptune's Daughter,Red Skelton,Und,,,
EBz60,Neptune's Daughter,Keenan Wynn,Und,,,
ECa62,The Girl of the Golden West,Sylvia Breamer,Und,,,
ECa62,The Girl of the Golden West,J.Warren Kerrigan,Und,,,
ECa64,New Moon,Lawrence Tibbett,Und,,,
ECa64,New Moon,Grace Moore,Und,,,
ECa65,The Spoilers,Gary Cooper,Und,,,
ECa65,The Spoilers,William 'Stage' Boyd,Und,,,
ECa65,The Spoilers,Betty Compson,Und,,,
ECa65,The Spoilers,Kay Johnson,Und,,,
